,Unnamed: 0,hermes_name,seed,length_episodes,gpu,gpu_id,gamma,positive_reward,negative_reward,step_reward,num_episodes,extract_replay_buffer,extract_all_states,eps_start,eps_end,eps_decay,buffer_size,number_state_variables,best_network_score,pretrained_neural_network,tau,learning_rate,update_every,neural_network_file,neural_network_weights,policy_extraction_frequency,map_name,noise,random_start,random_velocity,landmarking,surround_with_walls,continuous,penalizing_standing_still,noise_probability,maximal_random_velocity,width_goal_line,es_length_stage,es_pre_training,es_epsilon,es_kappa,es_initial_runs,es_num_threads,es_use_chernoff_hoeffding,es_minimal_prio,es_alpha,es_grp,experiment_path,entropy_weight,train,eid,learning_rate_actor,learning_rate_critic,gae_lambda,initial_temperature,temperature_decay,minimal_temperature,experiment_name,script,sign,json_file,grps_mean,grps_variance,returns_mean,returns_variance,pr_alpha,pr_beta,pr_min_prio,checkpoint_episodes,batch_size,num_obstacles,benchmark,relevance_heuristic,reduction_strategy,archive_size_factor,psi_min,psi_max,print_heatmaps,betas,no_regret
10,0,2023_12_05_072908978625_0_00000,0,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,39999,,0.0,0.0,-0.002,0.002,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
11,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,19999,,0.0,0.0,-0.013,0.004,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
12,0,2023_12_05_072908978625_0_00000,0,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,19999,,0.0,0.0,-0.01,0.005,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
13,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,end,,0.0,0.0,0.0,0.0,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
14,0,2023_12_05_072908978625_0_00000,0,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,best,,0.0,0.0,-0.002,0.001,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
15,0,2023_12_05_072908978625_0_00000,0,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,end,,0.0,0.0,-0.002,0.001,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
16,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,9999,,0.0,0.0,-0.018,0.007,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
17,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,29999,,0.0,0.0,-0.005,0.002,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
18,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,39999,,0.0,0.0,0.0,0.0,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
19,0,2023_12_05_072908978625_0_00000,0,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,9999,,0.0,0.0,-0.022,0.011,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
20,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,best,,0.0,0.0,-0.01,0.004,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
21,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,19999,,0.0,0.0,-0.017,0.006,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
22,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,end,,0.0,0.0,0.0,0.0,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
23,0,2023_12_05_072908979522_2_00000,2,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,10000,10000,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_baselines,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_dqn,9999,,0.0,0.0,-0.008,0.004,1.0,0.0,1e-05,100,512,6,minigrid,value,cluster,0.25,0.2,0.8,False,,
24,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,end,,0.0,0.0,0.0,0.0,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
25,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,19999,,0.0,0.0,-0.0,0.0,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
26,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,29999,,0.0,0.0,-0.004,0.002,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
27,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,best,,0.0,0.0,-0.05,0.025,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
28,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,39999,,0.011,0.011,-0.019,0.008,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
29,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,9999,,0.0,0.0,-0.038,0.021,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
30,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,end,,0.0,0.0,-0.002,0.001,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
31,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,19999,,0.0,0.0,-0.004,0.002,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
32,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,29999,,0.0,0.0,-0.001,0.0,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
33,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,best,,0.0,0.0,-0.042,0.02,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
34,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,9999,,0.0,0.0,-0.061,0.035,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
35,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,best,,0.0,0.0,0.0,0.0,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
36,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,39999,,0.008,0.008,-0.019,0.008,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
37,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,19999,,0.0,0.0,-0.054,0.022,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
38,0,2023_12_17_125327674091_9_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,9999,,0.0,0.0,-0.037,0.022,0.5,0.5,0.05,100,512,6,minigrid,value,maximal_distance,0.5,0.2,0.5,True,,False
39,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,39999,,0.123,0.108,-0.015,0.023,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
40,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,29999,,0.002,0.002,-0.033,0.013,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
41,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,end,,0.148,0.126,-0.012,0.028,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
42,0,2023_12_17_142348159862_10_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,19999,,0.0,0.0,-0.001,0.0,0.5,0.5,0.05,100,512,6,minigrid,novelty,cluster,0.5,0.2,0.5,True,,False
43,0,2023_12_17_142348159862_10_00000,20,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,9999,,0.0,0.0,-0.056,0.027,0.5,0.5,0.05,100,512,6,minigrid,novelty,cluster,0.5,0.2,0.5,True,,False
44,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,9999,,0.0,0.0,-0.063,0.036,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
45,0,2023_12_17_021956707117_7_00000,19,200,False,4,0.99,1.0,-1.0,0.0,40000,False,False,1.0,0.05,0.999,100000000,1,-inf,,0.001,0.0001,4.0,fcn,,10000,DynObsDoor,True,True,False,False,False,False,True,0.1,5,3,3000,500,0.05,0.05,100,8,False,0.2,1,True,/home/s8namuel/rare/mg_rareid_testing4,0.001,False,False,-,-,0.9,1.0,0.99,1.0,results,learn_rareid,best,,0.0,0.0,0.0,0.0,0.5,0.5,0.05,100,512,6,minigrid,novelty,maximal_distance,0.5,0.2,0.5,True,,False
